candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-045,1,"[1031.891, 169.527, 1054.473, 175.091]","[1031.891, 169.527, 1037.455, 175.091]",4,circularity,0.196650,position,0.183375,0.013275,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-046,1,"[214.691, 172.8, 228.764, 212.073]","[214.691, 172.8, 271.636, 212.073]",2,cylindricity,0.364275,flatness,0.338635,0.02564,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-047,1,"[1003.418, 175.091, 1037.455, 180.982]","[1003.418, 175.091, 1009.309, 180.982]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-048,1,"[1020.436, 175.091, 1043.018, 180.982]","[1020.436, 175.091, 1026.327, 180.982]",4,straightness,0.352082,symmetry,0.333049,0.019033,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-049,1,"[1003.418, 180.655, 1037.455, 186.545]","[1003.418, 180.655, 1009.309, 186.545]",6,straightness,0.406810,position,0.283877,0.122933,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-050,1,"[1003.418, 186.545, 1020.436, 192.109]","[1003.418, 186.545, 1009.309, 192.109]",3,position,0.253138,cylindricity,0.236859,0.016278,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-051,1,"[2063.455, 186.873, 2129.236, 229.091]","[2063.455, 187.2, 2111.891, 223.527]",3,flatness,0.326725,cylindricity,0.308183,0.018542,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-052,1,"[1857.273, 190.145, 1926.0, 204.545]","[1857.273, 190.145, 1880.836, 204.545]",4,symmetry,0.742427,straightness,0.494983,0.247444,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-053,1,"[1004.4, 192.109, 1014.873, 198.0]","[1004.4, 192.109, 1009.309, 198.0]",2,circularity,0.148364,flatness,0.104576,0.043788,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-054,1,"[2129.891, 196.036, 2235.273, 221.564]","[2129.891, 196.036, 2134.8, 221.564]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-055,1,"[2006.509, 203.891, 2032.364, 213.055]","[2006.509, 203.891, 2011.745, 211.091]",3,perpendicularity,0.194242,cylindricity,0.194110,0.000132,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-056,1,"[166.909, 209.127, 198.327, 226.473]","[166.909, 209.127, 173.782, 226.473]",2,cylindricity,0.191803,circular_runout,0.175984,0.01582,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-057,1,"[2053.964, 221.564, 2124.0, 228.764]","[2053.964, 223.855, 2057.564, 228.436]",3,perpendicularity,0.226026,cylindricity,0.188082,0.037944,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-058,1,"[1030.255, 221.891, 1057.418, 226.145]","[1030.255, 221.891, 1033.855, 225.818]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-059,1,"[2006.509, 228.764, 2128.255, 238.909]","[2006.509, 228.764, 2111.891, 238.909]",2,straightness,0.701521,symmetry,0.519081,0.18244,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-060,1,"[139.745, 249.055, 148.255, 252.982]","[139.745, 249.055, 143.673, 252.655]",2,position,0.362393,symmetry,0.342035,0.020359,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-061,1,"[1986.218, 250.036, 1996.036, 262.473]","[1986.218, 250.036, 1990.473, 262.473]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-062,1,"[327.6, 259.527, 369.491, 301.745]","[327.6, 259.527, 368.836, 301.091]",2,total_runout,0.256444,profile,0.255313,0.001131,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-063,1,"[524.291, 275.891, 553.418, 282.764]","[524.291, 275.891, 544.909, 282.764]",2,straightness,0.457030,symmetry,0.348447,0.108582,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-064,1,"[1138.582, 279.818, 1217.127, 321.709]","[1138.582, 279.818, 1180.473, 321.709]",2,profile,0.254400,total_runout,0.252713,0.001686,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-065,1,"[933.055, 282.109, 984.764, 321.709]","[933.055, 282.109, 976.582, 321.709]",2,position,0.199451,profile,0.152417,0.047034,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-066,1,"[214.691, 282.436, 248.727, 301.418]","[214.691, 282.436, 220.255, 301.418]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-067,1,"[1338.218, 296.509, 1384.691, 304.691]","[1338.218, 296.509, 1343.455, 304.691]",2,perpendicularity,0.394468,position,0.371682,0.022786,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-068,1,"[1067.236, 300.436, 1076.4, 321.709]","[1067.236, 302.4, 1073.127, 321.709]",2,profile,0.290950,flatness,0.273948,0.017002,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-069,1,"[1025.673, 302.4, 1059.709, 321.709]","[1025.673, 302.4, 1031.236, 321.709]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-070,1,"[1337.891, 305.673, 1360.8, 311.236]","[1337.891, 305.673, 1343.782, 311.236]",4,position,0.278561,perpendicularity,0.241378,0.037183,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-071,1,"[1343.455, 305.673, 1377.818, 311.236]","[1343.455, 305.673, 1349.345, 311.236]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-072,1,"[1354.909, 305.673, 1388.945, 311.236]","[1354.909, 305.673, 1360.8, 311.236]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-073,1,"[1339.2, 311.236, 1360.8, 316.8]","[1339.2, 311.236, 1343.782, 316.8]",4,perpendicularity,0.466279,position,0.400521,0.065757,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-074,1,"[1343.455, 311.236, 1377.818, 316.8]","[1343.455, 311.236, 1349.345, 316.8]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-075,1,"[1354.909, 311.236, 1388.945, 316.8]","[1354.909, 311.236, 1360.8, 316.8]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-076,1,"[1366.364, 311.236, 1399.745, 316.8]","[1366.364, 311.236, 1371.927, 316.8]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-077,1,"[1340.182, 316.8, 1360.8, 321.709]","[1340.182, 316.8, 1343.782, 321.709]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-078,1,"[1343.455, 316.8, 1377.818, 321.709]","[1343.455, 316.8, 1349.345, 321.709]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-079,1,"[1354.909, 316.8, 1388.945, 321.709]","[1354.909, 316.8, 1360.8, 321.709]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-080,1,"[1366.364, 316.8, 1400.4, 321.709]","[1366.364, 316.8, 1371.927, 321.709]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-081,1,"[933.055, 321.709, 984.764, 350.182]","[933.055, 321.709, 976.582, 350.182]",2,angularity,0.500630,circular_runout,0.169159,0.331471,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-082,1,"[1025.673, 321.709, 1059.709, 329.891]","[1025.673, 321.709, 1031.236, 329.891]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-083,1,"[1067.236, 321.709, 1076.4, 338.073]","[1067.236, 321.709, 1073.127, 337.418]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-084,1,"[1138.582, 321.709, 1222.691, 363.927]","[1138.582, 321.709, 1180.473, 363.927]",3,circularity,0.190037,angularity,0.168476,0.021561,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-085,1,"[631.309, 322.364, 660.109, 361.636]","[631.309, 322.364, 640.145, 361.636]",2,perpendicularity,0.445250,position,0.261251,0.184,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-086,1,"[1340.836, 322.691, 1360.8, 328.255]","[1340.836, 322.691, 1343.782, 328.255]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-087,1,"[1343.455, 322.691, 1377.818, 328.255]","[1343.455, 322.691, 1349.345, 328.255]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-088,1,"[1354.909, 322.691, 1388.945, 328.255]","[1354.909, 322.691, 1360.8, 328.255]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-089,1,"[1366.364, 322.691, 1400.4, 328.255]","[1366.364, 322.691, 1371.927, 328.255]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-090,1,"[1340.509, 328.255, 1360.8, 333.818]","[1340.509, 328.255, 1343.782, 333.818]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-091,1,"[1343.455, 328.255, 1377.818, 333.818]","[1343.455, 328.255, 1349.345, 333.818]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-092,1,"[1354.909, 328.255, 1388.945, 333.818]","[1354.909, 328.255, 1360.8, 333.818]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-093,1,"[1371.927, 328.255, 1394.509, 333.818]","[1371.927, 328.255, 1377.818, 333.818]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-094,1,"[1339.527, 333.818, 1360.8, 339.709]","[1339.527, 333.818, 1343.782, 339.709]",4,perpendicularity,0.327120,position,0.277502,0.049619,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-095,1,"[1343.455, 333.818, 1377.818, 339.709]","[1343.455, 333.818, 1349.345, 339.709]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-096,1,"[1354.909, 333.818, 1388.945, 339.709]","[1354.909, 333.818, 1360.8, 339.709]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-097,1,"[1338.545, 339.709, 1360.8, 345.273]","[1338.545, 339.709, 1343.782, 345.273]",4,position,0.318398,cylindricity,0.286168,0.032229,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-098,1,"[1343.455, 339.709, 1377.818, 345.273]","[1343.455, 339.709, 1349.345, 345.273]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-099,1,"[1360.473, 339.709, 1383.382, 345.273]","[1360.473, 339.709, 1366.364, 345.273]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-100,1,"[1337.891, 345.273, 1360.8, 350.836]","[1337.891, 345.273, 1343.782, 350.836]",4,total_runout,0.167928,circular_runout,0.144057,0.02387,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-101,1,"[1343.455, 345.273, 1377.818, 350.836]","[1343.455, 345.273, 1349.345, 350.836]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-102,1,"[1333.636, 350.836, 1366.364, 356.727]","[1333.636, 350.836, 1337.891, 356.727]",6,cylindricity,0.286202,total_runout,0.264755,0.021447,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-103,1,"[1332.655, 356.4, 1360.8, 362.291]","[1332.655, 356.4, 1337.891, 362.291]",5,perpendicularity,0.478553,circular_runout,0.446059,0.032494,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-104,1,"[1734.218, 360.0, 1737.818, 393.709]","[1734.218, 360.0, 1744.364, 393.709]",2,perpendicularity,0.441743,position,0.335456,0.106286,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-105,1,"[1332.655, 362.291, 1354.909, 367.855]","[1332.655, 362.291, 1337.891, 367.855]",4,circular_runout,0.530490,perpendicularity,0.435897,0.094593,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-106,1,"[1332.982, 367.855, 1349.345, 373.745]","[1332.982, 367.855, 1337.891, 373.745]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-107,1,"[1333.309, 373.418, 1343.782, 379.309]","[1333.309, 373.418, 1337.891, 379.309]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
