candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-130,1,"[1594.145, 735.709, 1616.4, 743.891]","[1594.145, 736.036, 1599.055, 743.891]",4,parallelism,0.411541,position,0.360013,0.051528,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-131,1,"[171.67, 736.826, 217.009, 751.638]","[171.67, 736.826, 194.862, 751.638]",2,profile,0.462616,concentricity_coaxiality,0.325711,0.136905,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-132,1,"[571.419, 736.826, 635.818, 751.638]","[571.419, 736.826, 589.881, 751.638]",4,position,0.614345,symmetry,0.566230,0.048114,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-133,1,"[520.036, 737.018, 586.145, 752.073]","[520.036, 737.018, 636.218, 752.073]",3,straightness,0.576180,symmetry,0.437475,0.138706,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-134,1,"[1357.825, 753.427, 1543.341, 782.499]","[1357.825, 753.427, 1428.596, 782.499]",2,straightness,0.353913,profile,0.310042,0.043871,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-135,1,"[571.419, 758.638, 618.921, 773.651]","[571.419, 758.638, 595.003, 773.651]",2,profile,0.435701,circularity,0.313097,0.122604,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-136,1,"[512.836, 759.273, 594.655, 775.309]","[512.836, 759.273, 618.218, 775.309]",2,straightness,0.697599,symmetry,0.525774,0.171825,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-137,1,"[1584.327, 764.182, 1616.4, 772.364]","[1584.327, 764.509, 1587.6, 770.073]",6,cylindricity,0.235638,parallelism,0.220494,0.015144,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-138,1,"[1582.691, 764.509, 1593.164, 772.364]","[1582.691, 766.145, 1585.964, 772.036]",3,cylindricity,0.249951,perpendicularity,0.228160,0.021791,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-139,1,"[1196.509, 778.255, 1210.582, 786.436]","[1196.509, 778.255, 1199.455, 785.127]",3,position,0.439182,circular_runout,0.429065,0.010117,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-140,1,"[1217.782, 778.582, 1227.6, 786.436]","[1217.782, 779.891, 1221.382, 786.436]",2,circular_runout,0.513543,position,0.418231,0.095312,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-141,1,"[1257.382, 778.582, 1267.2, 786.109]","[1257.382, 778.582, 1261.309, 786.109]",2,position,0.410130,circular_runout,0.334922,0.075207,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-142,1,"[1357.72, 782.499, 1655.333, 810.619]","[1357.72, 782.499, 1430.291, 810.619]",3,straightness,0.274936,profile,0.252511,0.022425,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-143,1,"[1357.825, 810.619, 1543.341, 839.558]","[1357.825, 810.619, 1428.596, 839.558]",2,straightness,0.350437,profile,0.306474,0.043962,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-144,1,"[1591.527, 820.8, 1613.127, 828.982]","[1591.527, 821.127, 1595.782, 828.982]",4,position,0.392420,parallelism,0.344679,0.047741,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-145,1,"[1196.509, 835.2, 1210.909, 843.055]","[1196.509, 835.2, 1199.455, 841.745]",3,position,0.489412,circular_runout,0.434869,0.054543,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-146,1,"[1217.455, 835.2, 1226.945, 843.055]","[1217.455, 835.2, 1221.709, 843.055]",2,circular_runout,0.535953,position,0.399009,0.136944,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-147,1,"[1471.418, 849.273, 1481.236, 857.455]","[1471.418, 849.273, 1476.982, 857.455]",2,parallelism,0.535920,cylindricity,0.464151,0.07177,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-148,1,"[1483.855, 849.273, 1498.582, 857.127]","[1483.855, 849.273, 1487.455, 857.127]",3,circular_runout,0.608778,position,0.437474,0.171304,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-149,1,"[1587.927, 849.273, 1616.073, 857.455]","[1587.927, 849.273, 1593.818, 857.455]",6,parallelism,0.374822,cylindricity,0.342569,0.032252,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-150,1,"[1357.527, 867.6, 1654.691, 895.418]","[1357.527, 867.6, 1428.218, 895.418]",3,straightness,0.351085,profile,0.319444,0.031642,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-151,1,"[1196.509, 891.818, 1210.909, 899.673]","[1196.509, 891.818, 1199.455, 898.364]",3,position,0.428408,circular_runout,0.426382,0.002026,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-152,1,"[1253.127, 891.818, 1261.309, 899.673]","[1253.127, 892.145, 1256.073, 898.036]",2,parallelism,0.339652,circular_runout,0.336438,0.003214,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-153,1,"[1471.418, 905.891, 1492.364, 914.073]","[1471.418, 905.891, 1476.982, 914.073]",4,parallelism,0.529413,cylindricity,0.463438,0.065975,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-154,1,"[1585.636, 905.891, 1596.109, 914.073]","[1585.636, 905.891, 1590.545, 914.073]",2,perpendicularity,0.344142,circular_runout,0.310962,0.03318,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-155,1,"[1603.636, 905.891, 1613.455, 914.073]","[1603.636, 905.891, 1608.218, 913.745]",2,circular_runout,0.440935,parallelism,0.359133,0.081802,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-156,1,"[308.291, 915.055, 355.418, 943.527]","[308.291, 915.055, 356.727, 943.527]",2,position,0.258007,profile,0.242880,0.015127,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-157,1,"[1357.527, 924.218, 1654.691, 952.364]","[1357.527, 924.218, 1428.218, 952.364]",3,straightness,0.357027,profile,0.310934,0.046093,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-158,1,"[1196.509, 948.436, 1210.909, 956.291]","[1196.509, 948.436, 1199.455, 955.309]",3,position,0.443681,circular_runout,0.424565,0.019117,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-159,1,"[1357.527, 952.364, 1654.691, 980.509]","[1357.527, 952.364, 1428.218, 980.509]",3,straightness,0.277091,profile,0.254565,0.022526,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-160,1,"[637.527, 957.927, 659.782, 965.782]","[637.527, 957.927, 642.109, 965.782]",5,circular_runout,0.415730,perpendicularity,0.228543,0.187186,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-161,1,"[71.018, 963.818, 153.164, 1005.055]","[71.018, 963.818, 84.764, 1005.055]",4,position,0.362031,symmetry,0.353753,0.008279,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-162,1,"[93.6, 963.818, 238.255, 1005.055]","[93.6, 963.818, 102.109, 1005.055]",6,perpendicularity,0.494297,circular_runout,0.473430,0.020867,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-163,1,"[665.345, 968.727, 687.6, 976.909]","[665.345, 969.055, 670.255, 976.909]",4,parallelism,0.493655,total_runout,0.355857,0.137797,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-164,1,"[694.145, 968.727, 703.636, 976.909]","[694.145, 968.727, 698.727, 976.909]",2,circular_runout,0.435191,perpendicularity,0.261858,0.173333,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-165,1,"[711.164, 968.727, 725.564, 976.909]","[711.164, 968.727, 715.091, 976.909]",3,circular_runout,0.619895,position,0.409825,0.21007,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-166,1,"[751.091, 968.727, 760.255, 976.909]","[751.091, 968.727, 755.673, 976.909]",2,circular_runout,0.432021,perpendicularity,0.275655,0.156365,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-167,1,"[769.091, 968.727, 778.582, 976.909]","[769.091, 968.727, 773.345, 976.909]",3,parallelism,0.409260,circular_runout,0.379505,0.029755,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-168,1,"[807.709, 968.727, 839.782, 976.909]","[807.709, 969.382, 812.291, 976.255]",6,position,0.302536,cylindricity,0.254499,0.048038,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-169,1,"[818.836, 968.727, 851.891, 976.909]","[818.836, 968.727, 822.764, 976.909]",6,circular_runout,0.630164,position,0.395418,0.234746,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-170,1,"[875.127, 968.727, 886.582, 976.909]","[875.127, 968.727, 880.691, 976.909]",2,parallelism,0.371979,cylindricity,0.337627,0.034352,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-171,1,"[402.218, 969.055, 424.145, 983.455]","[402.218, 969.055, 425.455, 983.455]",2,flatness,0.452546,circularity,0.311715,0.140832,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-172,1,"[728.182, 969.055, 744.218, 976.909]","[728.182, 971.018, 731.127, 976.582]",4,perpendicularity,0.241022,circular_runout,0.213704,0.027318,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-173,1,"[790.691, 969.055, 801.164, 976.582]","[790.691, 969.382, 795.273, 976.255]",3,position,0.305438,cylindricity,0.258892,0.046546,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-174,1,"[898.364, 972.655, 907.2, 976.255]","[898.364, 972.655, 901.636, 976.255]",2,angularity,0.164460,perpendicularity,0.152263,0.012197,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-175,1,"[676.8, 979.855, 693.164, 988.036]","[676.8, 979.855, 682.036, 988.036]",3,circular_runout,0.470141,perpendicularity,0.289637,0.180503,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-176,1,"[705.273, 979.855, 721.636, 988.036]","[705.273, 981.818, 708.873, 987.709]",4,cylindricity,0.270650,perpendicularity,0.269133,0.001517,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-177,1,"[728.182, 979.855, 744.218, 988.036]","[728.182, 979.855, 732.109, 988.036]",3,circular_runout,0.602954,position,0.410940,0.192014,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-178,1,"[756.655, 979.855, 771.055, 988.036]","[756.655, 979.855, 761.236, 987.709]",3,parallelism,0.385437,cylindricity,0.375562,0.009874,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-179,1,"[790.364, 979.855, 800.182, 988.036]","[790.364, 981.818, 793.964, 987.709]",2,perpendicularity,0.255484,cylindricity,0.234752,0.020733,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-180,1,"[812.945, 979.855, 829.309, 988.036]","[812.945, 982.145, 816.545, 987.709]",4,circularity,0.229281,cylindricity,0.216555,0.012725,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-181,1,"[846.982, 979.855, 868.909, 988.036]","[846.982, 981.818, 850.909, 987.709]",4,cylindricity,0.301813,circularity,0.241189,0.060624,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-182,1,"[887.891, 979.855, 897.382, 988.036]","[887.891, 979.855, 892.473, 987.709]",2,circular_runout,0.421360,parallelism,0.376806,0.044554,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-183,1,"[949.418, 979.855, 965.782, 988.036]","[949.418, 980.509, 954.0, 987.382]",3,position,0.299974,cylindricity,0.266927,0.033047,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-184,1,"[1013.236, 979.855, 1027.636, 987.709]","[1013.236, 979.855, 1016.182, 986.4]",3,circular_runout,0.369667,perpendicularity,0.364286,0.00538,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-185,1,"[1438.036, 985.418, 1460.291, 993.6]","[1438.036, 987.709, 1441.309, 993.273]",6,cylindricity,0.267936,parallelism,0.266494,0.001442,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-186,1,"[1445.564, 985.418, 1465.527, 993.6]","[1445.564, 985.745, 1448.836, 991.636]",5,perpendicularity,0.293026,parallelism,0.247395,0.045631,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-187,1,"[1472.4, 985.418, 1488.109, 993.6]","[1472.4, 985.418, 1477.636, 993.273]",4,flatness,0.337920,cylindricity,0.332735,0.005185,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-188,1,"[1494.982, 985.418, 1503.818, 993.6]","[1494.982, 985.418, 1498.909, 993.6]",2,circular_runout,0.596047,position,0.419714,0.176333,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-189,1,"[1506.436, 985.418, 1522.145, 993.6]","[1506.436, 986.073, 1511.018, 992.945]",3,position,0.306800,cylindricity,0.259709,0.047091,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-190,1,"[1561.745, 985.418, 1581.709, 993.6]","[1561.745, 986.073, 1565.018, 991.636]",5,perpendicularity,0.267459,parallelism,0.235252,0.032207,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-191,1,"[1588.582, 985.418, 1604.618, 993.6]","[1588.582, 985.418, 1593.818, 993.6]",3,cylindricity,0.338452,flatness,0.316680,0.021772,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-192,1,"[1610.509, 985.418, 1626.218, 993.6]","[1610.509, 985.418, 1615.745, 993.6]",3,parallelism,0.494534,cylindricity,0.491788,0.002746,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-193,1,"[1214.509, 990.982, 1236.764, 999.164]","[1214.509, 992.945, 1217.782, 998.509]",5,cylindricity,0.248515,parallelism,0.226691,0.021824,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-194,1,"[1386.0, 990.982, 1407.6, 999.164]","[1386.0, 990.982, 1390.582, 999.164]",5,position,0.374469,parallelism,0.317846,0.056622,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-195,1,"[666.0, 994.255, 682.036, 1002.436]","[666.0, 994.255, 670.582, 1002.436]",3,position,0.375054,cylindricity,0.306059,0.068995,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-196,1,"[694.145, 994.255, 704.945, 1002.436]","[694.145, 994.255, 698.727, 1002.436]",2,parallelism,0.380098,position,0.374126,0.005972,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-197,1,"[710.836, 994.255, 728.182, 1002.436]","[710.836, 994.255, 716.4, 1002.436]",3,cylindricity,0.358165,parallelism,0.354901,0.003264,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-198,1,"[739.636, 994.255, 754.036, 1002.436]","[739.636, 994.255, 743.236, 1002.436]",3,circular_runout,0.643556,position,0.429591,0.213965,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-199,1,"[752.4, 994.255, 761.236, 1002.109]","[752.4, 994.582, 755.673, 999.818]",2,circular_runout,0.198048,perpendicularity,0.182280,0.015768,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-200,1,"[773.673, 994.255, 783.164, 1002.436]","[773.673, 994.255, 778.255, 1002.436]",2,parallelism,0.495419,cylindricity,0.398440,0.096979,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-201,1,"[790.691, 994.255, 810.655, 1002.436]","[790.691, 994.255, 794.291, 1002.436]",4,circular_runout,0.625640,position,0.438577,0.187063,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-202,1,"[858.764, 994.255, 868.909, 1002.436]","[858.764, 994.255, 862.364, 1002.436]",2,circular_runout,0.604751,position,0.449530,0.15522,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-203,1,"[892.8, 994.255, 906.873, 1002.436]","[892.8, 994.255, 896.4, 1002.436]",3,circular_runout,0.590910,position,0.442402,0.148509,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-204,1,"[915.382, 994.255, 925.527, 1002.436]","[915.382, 994.255, 919.964, 1002.436]",2,position,0.374413,parallelism,0.322013,0.0524,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-205,1,"[932.4, 994.255, 941.564, 1002.436]","[932.4, 994.255, 936.982, 1002.436]",2,circular_runout,0.432601,perpendicularity,0.276093,0.156508,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-206,1,"[950.4, 994.255, 957.927, 1002.436]","[950.4, 994.255, 954.982, 1002.436]",2,parallelism,0.414313,circular_runout,0.320007,0.094306,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-207,1,"[1487.455, 996.545, 1497.273, 1004.727]","[1487.455, 996.545, 1492.036, 1004.4]",2,parallelism,0.416062,circular_runout,0.385994,0.030068,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-208,1,"[1601.018, 996.545, 1610.836, 1004.727]","[1601.018, 996.545, 1605.273, 1004.4]",2,parallelism,0.407819,circular_runout,0.388474,0.019346,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-209,1,"[841.745, 997.855, 850.582, 1001.782]","[841.745, 997.855, 845.018, 1001.782]",2,perpendicularity,0.162112,circularity,0.138375,0.023737,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-210,1,"[71.018, 1005.055, 153.164, 1019.455]","[71.018, 1005.382, 84.764, 1019.127]",4,perpendicularity,0.369769,flatness,0.368440,0.001329,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-211,1,"[93.6, 1005.055, 238.255, 1019.455]","[93.6, 1005.055, 102.109, 1019.455]",6,position,0.497581,circular_runout,0.493120,0.00446,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-212,1,"[666.0, 1005.382, 680.4, 1013.236]","[666.0, 1005.382, 670.582, 1013.236]",3,parallelism,0.457794,cylindricity,0.421264,0.03653,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-213,1,"[688.255, 1005.382, 715.091, 1013.564]","[688.255, 1005.382, 693.491, 1013.236]",5,circular_runout,0.425647,perpendicularity,0.279656,0.145991,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-214,1,"[718.036, 1005.382, 732.764, 1013.236]","[718.036, 1005.382, 722.291, 1013.236]",4,parallelism,0.424333,circular_runout,0.370781,0.053552,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-215,1,"[745.2, 1005.382, 766.8, 1013.564]","[745.2, 1005.382, 749.782, 1013.236]",4,parallelism,0.373693,position,0.361952,0.011741,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-216,1,"[773.673, 1005.382, 807.382, 1013.564]","[773.673, 1005.382, 778.255, 1013.236]",6,parallelism,0.385167,position,0.367674,0.017493,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-217,1,"[790.036, 1005.382, 812.291, 1013.564]","[790.036, 1005.382, 795.6, 1013.564]",4,parallelism,0.380983,cylindricity,0.360543,0.02044,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-218,1,"[819.164, 1005.382, 840.764, 1013.236]","[819.164, 1005.382, 822.764, 1013.236]",5,circular_runout,0.375235,perpendicularity,0.371871,0.003365,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-219,1,"[824.4, 1005.382, 851.891, 1013.564]","[824.4, 1007.345, 827.673, 1013.236]",6,perpendicularity,0.321424,circular_runout,0.229586,0.091839,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-220,1,"[858.764, 1005.382, 867.927, 1013.236]","[858.764, 1005.382, 863.345, 1013.236]",2,circular_runout,0.420161,perpendicularity,0.257021,0.16314,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-221,1,"[876.764, 1005.382, 886.255, 1013.236]","[876.764, 1005.382, 881.018, 1013.236]",3,parallelism,0.420467,circular_runout,0.356005,0.064461,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-222,1,"[928.145, 1005.382, 936.982, 1009.309]","[928.145, 1005.382, 931.418, 1008.982]",2,circularity,0.318964,concentricity_coaxiality,0.207221,0.111744,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-223,1,"[937.964, 1005.382, 948.109, 1012.582]","[937.964, 1005.382, 943.2, 1012.582]",2,cylindricity,0.378932,position,0.367219,0.011712,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-224,1,"[898.364, 1008.982, 907.527, 1012.909]","[898.364, 1008.982, 901.636, 1012.909]",2,perpendicularity,0.218636,angularity,0.180017,0.038619,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-225,1,"[926.182, 1010.291, 935.673, 1013.564]","[926.182, 1010.291, 929.782, 1013.564]",2,position,0.391352,symmetry,0.372326,0.019025,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-226,1,"[666.982, 1016.182, 676.145, 1024.364]","[666.982, 1016.182, 671.236, 1024.364]",2,parallelism,0.417672,circular_runout,0.379487,0.038185,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-227,1,"[688.582, 1016.182, 704.945, 1024.364]","[688.582, 1016.182, 691.855, 1024.364]",3,perpendicularity,0.418420,position,0.323428,0.094991,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-228,1,"[722.291, 1016.182, 731.455, 1024.364]","[722.291, 1018.473, 725.564, 1024.036]",2,cylindricity,0.273708,parallelism,0.261041,0.012667,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-229,1,"[790.364, 1016.182, 800.836, 1024.364]","[790.364, 1018.145, 793.636, 1024.036]",3,perpendicularity,0.293301,parallelism,0.278233,0.015069,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-230,1,"[852.873, 1016.182, 862.364, 1024.364]","[852.873, 1016.182, 857.455, 1024.364]",2,circular_runout,0.407790,position,0.241239,0.166551,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-231,1,"[870.873, 1016.182, 880.691, 1024.036]","[870.873, 1016.182, 875.455, 1024.036]",3,circular_runout,0.412920,parallelism,0.398434,0.014485,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-232,1,"[887.891, 1016.182, 903.6, 1024.364]","[887.891, 1016.182, 892.473, 1024.036]",3,parallelism,0.408118,circular_runout,0.406764,0.001354,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-233,1,"[910.8, 1016.182, 937.636, 1024.364]","[910.8, 1016.182, 915.055, 1024.364]",5,parallelism,0.423179,circular_runout,0.358385,0.064793,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-234,1,"[824.4, 1016.509, 846.327, 1024.364]","[824.4, 1018.145, 827.673, 1024.036]",5,perpendicularity,0.271253,circular_runout,0.255287,0.015966,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-235,1,"[706.909, 1016.836, 716.073, 1020.109]","[706.909, 1016.836, 710.182, 1020.109]",2,circularity,0.141232,total_runout,0.121260,0.019973,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-236,1,"[740.945, 1016.836, 750.109, 1020.109]","[740.945, 1016.836, 744.218, 1020.109]",2,cylindricity,0.177443,total_runout,0.146065,0.031379,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-237,1,"[71.018, 1019.455, 153.164, 1033.527]","[71.018, 1019.455, 84.764, 1033.527]",4,circularity,0.415658,concentricity_coaxiality,0.387510,0.028147,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-238,1,"[93.6, 1019.455, 238.255, 1033.527]","[93.6, 1019.455, 102.109, 1033.527]",6,position,0.495969,circular_runout,0.486876,0.009092,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-239,1,"[705.6, 1020.109, 714.436, 1023.709]","[705.6, 1020.109, 708.873, 1023.709]",2,perpendicularity,0.153587,angularity,0.143738,0.00985,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-240,1,"[739.636, 1020.109, 748.473, 1023.709]","[739.636, 1020.109, 742.909, 1023.709]",2,angularity,0.156961,cylindricity,0.150959,0.006002,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-241,1,"[1244.945, 1023.055, 1258.036, 1029.6]","[1244.945, 1023.382, 1248.545, 1029.6]",3,parallelism,0.451530,total_runout,0.394973,0.056557,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-242,1,"[1389.6, 1023.055, 1479.273, 1042.364]","[1389.6, 1027.964, 1401.709, 1042.364]",6,cylindricity,0.296543,symmetry,0.281103,0.01544,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-243,1,"[677.127, 1027.309, 687.927, 1035.491]","[677.127, 1027.309, 681.709, 1035.491]",2,parallelism,0.365907,cylindricity,0.361658,0.004249,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-244,1,"[699.382, 1027.309, 722.291, 1035.491]","[699.382, 1027.309, 704.291, 1035.491]",4,parallelism,0.519519,total_runout,0.376688,0.142832,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-245,1,"[739.309, 1027.309, 749.127, 1035.491]","[739.309, 1029.273, 742.909, 1035.164]",2,perpendicularity,0.264085,cylindricity,0.262573,0.001512,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-246,1,"[761.891, 1027.309, 772.691, 1035.491]","[761.891, 1029.6, 765.491, 1035.164]",3,perpendicularity,0.232982,cylindricity,0.226136,0.006846,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-247,1,"[784.473, 1027.309, 817.855, 1035.491]","[784.473, 1027.309, 788.073, 1035.491]",6,perpendicularity,0.470319,circular_runout,0.466059,0.00426,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-248,1,"[824.727, 1027.309, 833.891, 1035.491]","[824.727, 1027.309, 829.309, 1035.491]",2,circular_runout,0.425567,perpendicularity,0.274587,0.15098,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-249,1,"[841.745, 1027.309, 852.545, 1035.491]","[841.745, 1027.309, 846.327, 1035.491]",2,parallelism,0.462567,cylindricity,0.384620,0.077947,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-250,1,"[858.436, 1027.309, 875.455, 1035.164]","[858.436, 1029.273, 862.364, 1035.164]",3,cylindricity,0.303079,circularity,0.293778,0.009301,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-251,1,"[903.927, 1027.309, 920.291, 1035.491]","[903.927, 1027.309, 909.164, 1034.509]",2,position,0.375203,cylindricity,0.373134,0.002069,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-252,1,"[932.073, 1027.309, 946.8, 1035.491]","[932.073, 1029.273, 935.673, 1035.164]",4,cylindricity,0.267179,perpendicularity,0.267175,5e-06,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-253,1,"[960.545, 1027.309, 976.582, 1035.491]","[960.545, 1027.309, 965.782, 1035.491]",4,cylindricity,0.361264,parallelism,0.312214,0.049049,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-254,1,"[984.436, 1027.309, 999.818, 1035.491]","[984.436, 1027.309, 989.018, 1035.164]",3,parallelism,0.403817,circular_runout,0.377409,0.026408,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-255,1,"[1006.036, 1027.309, 1033.2, 1035.491]","[1006.036, 1027.309, 1009.964, 1035.491]",5,circular_runout,0.599561,position,0.403599,0.195963,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-256,1,"[1063.636, 1027.309, 1073.455, 1035.491]","[1063.636, 1027.309, 1068.218, 1035.164]",2,circular_runout,0.437570,parallelism,0.367964,0.069606,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-257,1,"[1206.982, 1034.836, 1233.491, 1041.709]","[1206.982, 1034.836, 1210.582, 1041.709]",6,circular_runout,0.402728,parallelism,0.393328,0.0094,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-258,1,"[1196.836, 1035.164, 1204.364, 1041.709]","[1196.836, 1035.164, 1200.109, 1041.709]",2,circular_runout,0.359940,perpendicularity,0.343461,0.016479,ranking_only_no_global_threshold,,,,,,
