candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-270,1,"[1863.818, 1506.764, 1874.618, 1512.0]","[1863.818, 1507.091, 1870.691, 1512.0]",2,perpendicularity,0.343513,flatness,0.334754,0.008759,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-271,1,"[2244.764, 1508.4, 2251.636, 1513.309]","[2244.764, 1508.4, 2247.709, 1513.309]",2,position,0.376743,straightness,0.330907,0.045836,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-272,1,"[1596.436, 1511.018, 1613.127, 1516.909]","[1596.436, 1511.018, 1599.382, 1516.582]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-273,1,"[71.018, 1512.655, 187.2, 1526.727]","[71.018, 1512.655, 84.764, 1526.727]",4,circularity,0.409407,concentricity_coaxiality,0.386183,0.023224,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-274,1,"[85.091, 1512.655, 272.291, 1526.727]","[85.091, 1512.655, 127.636, 1526.727]",6,position,0.366421,concentricity_coaxiality,0.290765,0.075656,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-275,1,"[1923.055, 1516.582, 1935.491, 1523.127]","[1923.055, 1516.909, 1926.0, 1522.473]",3,position,0.399211,perpendicularity,0.268103,0.131108,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-276,1,"[1939.745, 1516.582, 1958.4, 1523.127]","[1939.745, 1516.582, 1944.0, 1523.127]",4,parallelism,0.572940,cylindricity,0.431887,0.141052,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-277,1,"[2089.636, 1516.582, 2179.636, 1535.564]","[2089.636, 1521.164, 2101.745, 1535.564]",6,cylindricity,0.294190,symmetry,0.282648,0.011542,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-278,1,"[1509.055, 1547.673, 1526.073, 1556.182]","[1509.055, 1547.673, 1517.564, 1556.182]",2,position,0.127613,circularity,0.106956,0.020656,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-279,1,"[2236.909, 1553.891, 2307.273, 1569.927]","[2236.909, 1553.891, 2275.855, 1569.927]",3,straightness,0.523908,position,0.364283,0.159625,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-280,1,"[1500.545, 1556.182, 1526.073, 1564.691]","[1500.545, 1556.182, 1509.055, 1564.691]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-281,1,"[1496.618, 1564.691, 1526.073, 1567.964]","[1496.618, 1564.691, 1500.545, 1567.964]",4,circularity,0.044899,flatness,0.033243,0.011656,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-282,1,"[725.891, 1573.527, 744.873, 1587.927]","[725.891, 1573.527, 749.127, 1587.927]",2,perpendicularity,0.645426,angularity,0.320143,0.325283,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-283,1,"[749.127, 1573.527, 792.982, 1587.927]","[749.127, 1573.527, 781.2, 1587.927]",2,position,0.364743,profile,0.315922,0.048821,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-284,1,"[2078.836, 1573.527, 2093.564, 1578.764]","[2078.836, 1573.527, 2085.709, 1578.764]",3,cylindricity,0.352272,position,0.330415,0.021858,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-285,1,"[2105.673, 1573.527, 2112.545, 1578.764]","[2105.673, 1573.527, 2108.618, 1578.436]",2,position,0.365194,cylindricity,0.351710,0.013484,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-286,1,"[2240.836, 1573.527, 2247.709, 1578.764]","[2240.836, 1573.527, 2243.782, 1578.436]",2,position,0.415301,circular_runout,0.377924,0.037377,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-287,1,"[1951.527, 1578.764, 1959.382, 1585.309]","[1951.527, 1578.764, 1955.127, 1585.309]",2,circular_runout,0.422506,position,0.321327,0.101179,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-288,1,"[2287.964, 1584.327, 2296.473, 1590.545]","[2287.964, 1584.327, 2291.564, 1590.545]",2,circular_runout,0.404253,total_runout,0.319884,0.084369,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-289,1,"[2310.873, 1584.327, 2319.709, 1590.873]","[2310.873, 1584.327, 2314.8, 1590.873]",2,circular_runout,0.360902,cylindricity,0.285628,0.075273,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-290,1,"[725.891, 1587.927, 777.6, 1602.0]","[725.891, 1587.927, 745.2, 1602.0]",3,circularity,0.616240,concentricity_coaxiality,0.506682,0.109558,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-291,1,"[2076.545, 1600.364, 2102.073, 1608.545]","[2076.545, 1600.691, 2081.127, 1608.545]",5,position,0.370518,parallelism,0.335359,0.035159,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-292,1,"[2104.691, 1600.364, 2121.382, 1608.545]","[2104.691, 1600.364, 2108.618, 1608.545]",3,circular_runout,0.640666,position,0.407800,0.232866,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-293,1,"[2138.727, 1600.364, 2170.145, 1608.545]","[2138.727, 1600.691, 2143.636, 1608.545]",6,cylindricity,0.400983,parallelism,0.394911,0.006072,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-294,1,"[2184.218, 1600.364, 2199.927, 1608.545]","[2184.218, 1600.364, 2188.8, 1608.545]",3,circular_runout,0.407018,perpendicularity,0.255817,0.151201,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-295,1,"[725.891, 1602.0, 776.618, 1616.073]","[725.891, 1602.0, 747.818, 1616.073]",2,cylindricity,0.557731,total_runout,0.502892,0.054839,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-296,1,"[1934.836, 1609.527, 1952.836, 1616.4]","[1934.836, 1609.527, 1939.418, 1616.4]",4,cylindricity,0.338830,circular_runout,0.326411,0.012419,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-297,1,"[1912.909, 1609.855, 1921.418, 1616.4]","[1912.909, 1609.855, 1916.182, 1616.4]",2,circular_runout,0.357690,perpendicularity,0.352820,0.004871,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-298,1,"[85.091, 1612.8, 272.291, 1627.2]","[85.091, 1612.8, 144.655, 1627.2]",5,profile,0.524234,position,0.386970,0.137264,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-299,1,"[2311.527, 1613.127, 2322.0, 1621.309]","[2311.527, 1613.127, 2316.109, 1621.309]",2,circular_runout,0.551676,position,0.412467,0.13921,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-300,1,"[650.618, 1619.673, 666.327, 1627.527]","[650.618, 1619.673, 655.2, 1627.527]",2,parallelism,0.365915,position,0.363901,0.002014,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-301,1,"[491.891, 1621.964, 554.727, 1636.036]","[491.891, 1621.964, 511.2, 1636.036]",3,circularity,0.609505,concentricity_coaxiality,0.506741,0.102764,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-302,1,"[1899.491, 1626.545, 1916.836, 1633.418]","[1899.491, 1626.873, 1902.436, 1633.418]",4,perpendicularity,0.410847,circular_runout,0.354121,0.056727,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-303,1,"[1921.418, 1626.545, 1953.818, 1633.418]","[1921.418, 1626.545, 1926.0, 1633.418]",6,circular_runout,0.324658,perpendicularity,0.299369,0.025289,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-304,1,"[71.018, 1627.2, 272.291, 1654.691]","[71.018, 1627.2, 84.764, 1654.691]",6,concentricity_coaxiality,0.410862,symmetry,0.385458,0.025404,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-305,1,"[1859.891, 1638.982, 2354.727, 1654.691]","[1859.891, 1638.982, 1946.945, 1654.691]",4,straightness,0.451221,position,0.318788,0.132433,ranking_only_no_global_threshold,,,,,,
